"","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"12548","jeremy",1322673098,457654,"30/11/2011 17:11","no",787,1.14,4.3,-88.2,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,0.03,-11,-1,46,48,634,-296,0,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,-0.21,0.2,-257,164,-166,-298,436,452,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,51.22981707,-52.04085519,-79.78790954,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42,0.18,-0.38,-141,139,-203,-547,258,83,149,-12.9,64.4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.43,0.3,167,296,-206,97,595,615,"C"
"12549","jeremy",1322673098,694748,"30/11/2011 17:11","no",787,1.4,4.55,-88,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0,0.02,-12,8,44,49,630,-316,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,-0.22,0.08,-264,170,-157,-326,437,436,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,45.02609364,-57.51975928,-80.00641586,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.19,0.15,-160,128,-211,-540,263,90,147,-11.8,71.6,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,-1.11,-0.2,195,266,-163,49,637,663,"C"
"12550","jeremy",1322673098,778657,"30/11/2011 17:11","no",787,1.27,5.09,-88,4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,-0.02,-15,0,41,48,635,-293,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.05,0,-261,173,-155,-345,437,423,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,53.08810735,-52.66320043,-77.64332983,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.14,-0.05,-137,138,-191,-545,276,91,142,-5.62,88.9,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,-2.99,-0.34,262,317,-140,-122,751,789,"C"
"12551","jeremy",1322673098,806658,"30/11/2011 17:11","no",787,1.19,5.24,-88,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0,-0.02,-17,3,41,47,635,-303,0,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.05,-0.02,-253,178,-156,-348,436,438,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.68184146,-51.13850901,-77.55281515,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.18,0.07,-144,153,-206,-535,275,94,141,-2.61,97.5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,-3.28,-0.33,240,321,-138,-205,788,811,"C"
"12552","jeremy",1322673098,814695,"30/11/2011 17:11","no",787,1.15,5.3,-88.1,4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.02,-17,3,39,49,633,-313,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.05,-0.08,-252,178,-165,-342,439,425,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,53.65997722,-54.9125439,-75.16071425,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.35,-0.05,-146,143,-191,-536,281,89,141,1.05,107,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,-3.89,-0.13,212,320,-133,-302,803,822,"C"
"12553","jeremy",1322673098,834772,"30/11/2011 17:11","no",787,1.14,5.26,-88.1,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,0,-15,4,42,49,635,-290,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.05,-0.08,-261,174,-164,-341,441,431,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,52.64461819,-53.47094227,-77.32439682,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.32,-0.18,-143,141,-196,-536,287,89,142,4.96,117,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,-4.26,0.08,133,287,-145,-399,785,820,"C"
"12554","jeremy",1322673098,914685,"30/11/2011 17:11","no",787,1.11,5.22,-88.1,4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,-0.03,-15,8,39,50,629,-295,0,0,0,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06,-0.07,-262,170,-160,-335,439,427,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3562479,-53.1770698,-77.83191933,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.31,-0.15,-143,141,-198,-534,294,88,143,6.76,123,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,-4.13,0.2,120,283,-158,-465,768,796,"C"
"12555","jeremy",1322673098,934719,"30/11/2011 17:11","no",787,0.94,5.01,-88.1,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.05,-11,4,44,43,640,-307,0,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.06,-0.18,-254,168,-166,-334,444,434,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,52.96494196,-51.71495553,-78.57042128,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.24,-0.39,-137,140,-196,-528,303,90,147,14.2,142,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,-3.45,-0.25,11,222,-195,-592,640,722,"C"
"12556","jeremy",1322673098,954673,"30/11/2011 17:11","no",787,0.89,4.99,-88.1,4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.05,-13,5,39,43,634,-292,0,0,0,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.05,-0.2,-255,166,-167,-329,437,428,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,53.33856578,-52.531611,-77.538573,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.19,-0.49,-144,146,-201,-527,302,85,148,15.6,146,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,-3.23,-0.21,42,203,-198,-625,592,697,"C"
"12557","jeremy",1322673098,966645,"30/11/2011 17:11","yes",787,0.84,4.98,-88.1,4,"-1.004926","-2.088889","#DIV/0!","-0.502038","-0.043979","#DIV/0!",-88,5,"-1.0",-88.2,4,"-1.0",0.2,1,"0.0000",0.3,1.1,0.2,0,5,0.4,0.2,-88.1,0.1,0.01,0.02,0,-0.07,-13,3,37,55,630,-296,0,0,0,35,0.346,0,0,0,0,0,0,0,0,0,0.03,0.03,-0.18,-254,162,-166,-330,428,435,"#DIV/0!","#DIV/0!","0.07026","#DIV/0!","#DIV/0!","0.00394",0,0,37,0,0,35,0,0,2,56,-55.2,-72.9,"-0.3240","0.3442","#DIV/0!","-0.3110","-0.3479","#DIV/0!",-48.1,-72.9,"-0.3",-59,-87.1,"-0.3",10.93,14.26,"0.00",30,0.7604,50.5823,4.3668,19.0689,-53.0789,2.6845,7.2063,-79.3027,2.9645,8.7883,0.32,0.21,-0.52,-155,157,-197,-522,298,99,149,17.3,150,"-0.9151","-0.3883","#DIV/0!","0.5776","0.7726","#DIV/0!",17.3,150,"-0.9",-13.3,64.4,"-0.9",30.6,85.6,"0.00",26,17.38575,145.80851,2.49031,6.20167,-2.54064,9.25883,85.72591,92.02128,24.85796,617.91823,0.66,-3.44,-0.13,-22,143,-209,-646,541,672,"C"
"12558","eurico",1322489682,142630,"28/11/2011 14:14","no",803,1.54,2.24,-88.1,2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,-0.03,-7,5,21,41,566,-439,78.9,-29.8,44.1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.08,-1.06,0.87,-4,154,-39,576,93,369,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-32.11014841,-76.20433683,-70.88347145,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,-0.05,-0.3,-35,-16,-33,-479,160,283,-176,16.1,16.7,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29,-3.85,-0.03,138,232,174,324,80,-160,"C"
"12559","eurico",1322489682,154743,"28/11/2011 14:14","no",803,1.53,2.2,-88.1,2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.02,-0.02,-5,3,23,36,567,-438,77.1,-25.4,51.2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05,-1.08,0.67,-33,175,-6,507,117,419,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.92643378,-75.49511007,-75.49511007,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0,-0.67,-25,-9,-25,-490,143,280,-175,15.1,25.1,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-3.03,-0.25,107,240,162,249,204,-202,"C"
"12560","eurico",1322489682,194663,"28/11/2011 14:14","no",803,1.48,2.15,-88.1,2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.05,-5,4,21,43,565,-441,76,-21.1,57.9,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83,-1.09,0.64,-59,177,-8,435,154,473,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-40.48917863,0,-116.5904541,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,0.06,-0.64,0,-3,-7,-503,132,277,-175,14.5,35.1,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26,-3.9,-0.33,123,319,191,151,356,-249,"C"
"12561","eurico",1322489682,286635,"28/11/2011 14:14","no",803,1.39,2.1,-88,2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,-0.07,-6,4,23,43,562,-434,74.5,-15.1,67.7,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.76,-0.83,0.31,-111,190,-12,284,209,551,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-62.12911315,88.84797719,-24.49786631,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.1,-0.33,16,-12,-5,-505,128,264,-173,13.1,49.4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.37,-3.18,-0.1,123,296,160,-17,582,-330,"C"
"12562","eurico",1322489682,326760,"28/11/2011 14:14","no",803,1.34,2.11,-88,2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.07,-6,3,22,42,562,-441,74.1,-13.3,70.5,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,-0.77,0.25,-108,197,-20,237,228,570,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.13580776,94.30354482,-31.6546391,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0.11,-0.3,13,-8,-5,-511,125,262,-173,12.8,54.9,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,-3.69,-0.21,-9,345,187,-59,642,-350,"C"
"12563","eurico",1322489682,350686,"28/11/2011 14:14","no",803,1.21,2.11,-88,2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.07,-4,3,22,36,558,-427,73,-9.79,76.9,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79,-0.66,-0.08,-149,183,-15,137,242,598,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.76186734,7.963988788,-106.5669304,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.1,-0.1,1,-6,-11,-510,127,256,-172,11.7,64,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,-2.89,-0.28,31,329,170,-197,797,-398,"C"
"12564","eurico",1322489682,350707,"28/11/2011 14:14","no",803,1.16,2.1,-88,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.07,-5,3,24,39,562,-440,72.5,-8.12,80,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,-0.59,-0.03,-160,187,-31,111,245,606,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-67.23153665,7.792874591,-89.22706925,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.08,-0.02,1,-8,-10,-509,125,261,-173,11,68.7,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,-3.03,-0.46,2,342,182,-233,833,-408,"C"
"12565","eurico",1322489682,370687,"28/11/2011 14:14","no",803,1.1,2.1,-88,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,-0.07,-6,4,24,37,566,-432,72.2,-6.58,82.7,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42,-0.58,0,-151,191,-18,56,253,630,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-65.80722924,-8.748194753,-90.48518739,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.06,0.03,-1,-7,-9,-511,132,279,-173,10.5,72.8,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,-3,-0.49,-17,361,193,-300,899,-416,"C"
"12566","eurico",1322489682,398648,"28/11/2011 14:14","no",803,1.07,2.11,-87.9,2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.02,-0.07,-6,3,22,38,565,-433,71.9,-5.16,85.5,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54,-0.5,-0.07,-156,184,-11,24,267,610,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-68.8009342,-12.73440271,-86.63971407,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.05,0.08,-1,-5,-6,-506,128,265,-173,9.69,77.3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,-2.89,-0.41,-38,364,197,-340,931,-438,"C"
"12567","eurico",1322489682,422658,"28/11/2011 14:14","no",803,0.99,2.11,-87.9,2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,-0.05,-4,1,24,39,563,-433,71.6,-2.23,91.5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.44,-0.42,0,-195,175,-39,-98,268,623,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-31.96872591,-40.37146867,-104.3640934,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11,0.03,0.23,-5,-4,-11,-503,127,280,-174,8.22,84.8,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,-2.59,-0.21,-34,350,196,-431,1010,-462,"C"
"12568","eurico",1322489682,422697,"28/11/2011 14:14","no",803,0.94,2.08,-87.9,2,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,-0.05,-5,2,21,40,567,-436,71.6,-0.93,94.2,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,-0.4,0.05,-201,175,-42,-121,271,620,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-41.67824656,-54.74170256,-85.08019114,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0.05,0.25,-9,-7,-13,-500,134,273,-174,7.49,88.5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,-2.62,-0.15,-46,344,197,-496,1060,-485,"C"
"12569","eurico",1322489682,506682,"28/11/2011 14:14","no",803,0.86,1.97,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.02,-0.05,-5,3,26,40,565,-432,72.7,4.15,105,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,-0.43,0.3,-232,166,-67,-277,288,594,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.12151924,-35.34405427,-109.7438865,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.05,0.16,-7,-6,-18,-501,135,273,-175,5.02,102,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-2.23,-0.08,-87,332,209,-640,1140,-501,"C"
"12570","eurico",1322489682,506712,"28/11/2011 14:14","no",803,0.84,1.93,-87.8,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.02,-0.05,-5,4,24,38,567,-427,73.4,5.36,108,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93,-0.45,0.39,-239,165,-74,-306,299,580,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-47.52989888,-26.45637071,-101.5675159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.1,0.13,-4,-7,-13,-498,138,273,-175,4.53,105,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-2.04,0.02,-77,325,209,-647,1140,-506,"C"
"12571","eurico",1322489682,550707,"28/11/2011 14:14","no",803,0.82,1.89,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,-0.05,-2,3,27,43,567,-429,75,7.31,112,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.56,-0.37,0.46,-252,167,-90,-350,299,550,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.682486775,-50.44982316,-105.5329786,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.08,0.11,-5,-1,-9,-508,144,268,-175,3.91,110,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,-1.73,0.15,-87,319,211,-682,1140,-502,"C"
"12572","eurico",1322489682,666637,"28/11/2011 14:14","no",803,0.71,1.91,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0,-0.05,-3,3,28,42,572,-421,77,9.23,117,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,-0.21,0.31,-247,163,-103,-390,303,508,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-57.69313452,18.2835137,-95.82415885,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.14,0.16,2,-6,-9,-505,140,274,-175,3.69,114,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,-0.82,0.41,-84,305,212,-719,1150,-513,"C"
"12573","eurico",1322489682,790635,"28/11/2011 14:14","no",803,0.69,1.99,-87.7,3,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.02,-0.05,-4,3,28,37,567,-430,77.4,9.56,118,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,-0.16,0.26,-238,162,-103,-399,312,504,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,-35.42041058,54.71623736,-89.53036317,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.13,0.16,6,-4,-9,-500,150,269,-175,3.71,115,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.26,-0.69,0.44,-83,291,213,-734,1150,-514,"C"
